order_id,customer_id,order_date,total_amount,shipping_address,status,delivery_date
ORD00224,CUST0077,02-01-2025,6011.3,"80735 Jordan View Suite 904, Lake Nicole, WI 55699",Cancelled,02-06-2025
ORD00225,CUST0039,23-05-2025,41998.98,"729 Taylor Fall, Smithtown, MA 49915",Cancelled,03-06-2025
ORD00226,CUST0138,25-07-2024,12311.22,"Unit 6862 Box 4942, DPO AP 75085",Cancelled,21-09-2024
ORD00227,CUST0089,10-07-2024,58050.45,"778 Julie Square Apt. 351, Seanton, OK 88371",Delivered,03-10-2024
ORD00228,CUST0142,03-04-2025,42354.4,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Cancelled,31-05-2025
ORD00229,CUST0117,16-07-2024,16443.06,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,07-01-2025
ORD00230,CUST0049,25-02-2025,20661.05,"04074 Steele Field Suite 491, Michaelbury, MS 42681",Shipped,09-03-2025
ORD00231,CUST0147,19-08-2024,38247.58,"61857 Brown Lane Suite 975, West Richard, NE 73998",Cancelled,06-09-2024
ORD00232,CUST0060,20-08-2024,30423.45,"8218 Johnson Land Suite 460, Steventon, WY 01199",Cancelled,29-09-2024
ORD00233,CUST0012,01-12-2024,2858.17,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Delivered,24-01-2025
ORD00234,CUST0122,24-06-2024,690.76,"65988 Ann Course, Kevinview, HI 34871",Cancelled,02-06-2025
ORD00235,CUST0099,15-09-2024,8103.42,"2368 Ortiz Flat Suite 596, Port Adamland, OH 64849",Shipped,30-04-2025
ORD00236,CUST0127,20-08-2024,9477.82,"2296 Miller Point, Littleside, MI 45162",Pending,16-05-2025
ORD00237,CUST0033,04-03-2025,31359.65,"085 Sheila Fork, Jenniferberg, PA 03137",Delivered,13-03-2025
ORD00238,CUST0026,06-10-2024,27717.5,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Cancelled,14-12-2024
ORD00239,CUST0026,10-09-2024,16866.96,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Cancelled,27-09-2024
ORD00240,CUST0004,14-04-2025,18011.34,"PSC 0867, Box 7437, APO AA 66424",Shipped,03-05-2025
ORD00241,CUST0105,03-02-2025,31755.7,"467 Floyd Center Apt. 365, North Amberfurt, MI 25792",Shipped,19-02-2025
ORD00242,CUST0020,13-09-2024,30101.26,"Unit 6333 Box 0327, DPO AA 37880",Cancelled,23-03-2025
ORD00243,CUST0068,03-01-2025,8925.35,"04606 Wilcox Brooks, Richardmouth, KS 27895",Delivered,29-01-2025
ORD00244,CUST0102,31-03-2025,7600.56,"839 Gallagher Flat, North Crystal, AK 75700",Pending,10-05-2025
ORD00245,CUST0085,31-01-2025,74629.45,"962 Hawkins Summit Suite 417, Lake Erinstad, AK 00686",Cancelled,25-04-2025
ORD00246,CUST0082,25-11-2024,8410.92,"9644 Mullins Lights, Port Davidton, DE 23696",Cancelled,10-12-2024
ORD00247,CUST0139,17-07-2024,31804.27,"99904 Lisa Overpass, Timothyside, IN 42449",Pending,11-05-2025
ORD00248,CUST0018,16-08-2024,46586.66,"783 Proctor Spurs, Adamborough, NM 84309",Shipped,04-04-2025
ORD00249,CUST0074,30-07-2024,34404.06,"89323 Sharon Views Suite 101, North Annette, WV 96989",Shipped,24-05-2025
ORD00250,CUST0024,07-03-2025,27196.06,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Cancelled,14-05-2025
ORD00251,CUST0026,20-05-2025,45308.13,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Pending,28-05-2025
ORD00252,CUST0114,08-01-2025,14805.3,"09944 Jasmine Ranch, Alexanderland, WA 94550",Shipped,17-06-2025
ORD00253,CUST0077,04-03-2025,39278.62,"80735 Jordan View Suite 904, Lake Nicole, WI 55699",Pending,19-05-2025
ORD00254,CUST0012,03-11-2024,38312.02,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Delivered,08-04-2025
ORD00255,CUST0015,27-08-2024,18186.06,"3638 Alvarado Run, New Bonnieton, UT 60493",Delivered,06-06-2025
ORD00256,CUST0092,26-08-2024,34151.71,"54853 Kevin Harbor, Alvarezview, MD 34468",Delivered,16-12-2024
ORD00257,CUST0111,19-10-2024,12621.9,"578 Sarah Place, Port Zachary, DE 86736",Shipped,05-02-2025
ORD00258,CUST0063,12-12-2024,51004.49,"334 York Cove, Duncanfort, TN 35189",Cancelled,06-02-2025
ORD00259,CUST0145,18-08-2024,7449.93,"144 Ortiz Squares, Brandonfort, OH 10167",Shipped,11-05-2025
ORD00260,CUST0044,14-10-2024,22046.32,"9881 George Forges, Newmanburgh, WV 34676",Shipped,24-02-2025
ORD00261,CUST0021,29-05-2025,10562.9,"91232 Kara Locks, Josephchester, MS 92302",Cancelled,01-06-2025
ORD00262,CUST0062,12-04-2025,45567.92,"91933 Billy Trail, Danielview, TX 45112",Cancelled,16-06-2025
ORD00263,CUST0150,19-12-2024,2274.19,"02912 Garcia Run Apt. 754, Lake Jason, WV 89270",Shipped,31-01-2025
ORD00264,CUST0060,25-05-2025,24957.67,"8218 Johnson Land Suite 460, Steventon, WY 01199",Cancelled,30-05-2025
ORD00265,CUST0066,10-06-2025,2378.14,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Cancelled,17-06-2025
ORD00266,CUST0066,11-01-2025,53490.37,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Pending,17-03-2025
ORD00267,CUST0120,24-07-2024,3652.42,"4976 Bradley Centers, New Russellhaven, OR 66564",Delivered,18-09-2024
ORD00268,CUST0140,15-05-2025,43722.24,"80977 Richard Radial Apt. 007, Alberttown, MO 50307",Shipped,24-06-2025
ORD00269,CUST0019,19-01-2025,30210.91,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Cancelled,17-05-2025
ORD00270,CUST0089,08-07-2024,68950.58,"778 Julie Square Apt. 351, Seanton, OK 88371",Delivered,20-11-2024
ORD00271,CUST0109,12-11-2024,11381.06,"9995 Denise Lock, West Lauren, AZ 40305",Delivered,05-02-2025
ORD00272,CUST0117,23-11-2024,26766.51,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,22-05-2025
ORD00273,CUST0051,22-01-2025,71633.85,"68444 Smith Creek, Jacobfort, NJ 32043",Cancelled,08-04-2025
ORD00274,CUST0124,22-02-2025,63908.23,"087 Rice Square Suite 350, Wiseview, MN 97899",Pending,15-03-2025
ORD00275,CUST0061,03-03-2025,58209.83,"PSC 1073, Box 2470, APO AP 25162",Cancelled,24-04-2025
ORD00276,CUST0147,05-01-2025,17939.7,"61857 Brown Lane Suite 975, West Richard, NE 73998",Delivered,29-05-2025
ORD00277,CUST0148,12-08-2024,32106.15,"1893 Hall Way Suite 050, Stacystad, NE 60022",Delivered,14-03-2025
ORD00278,CUST0076,17-03-2025,12931.15,"2655 Johnny Extension, Brendanburgh, HI 19369",Pending,09-05-2025
ORD00279,CUST0102,29-08-2024,41799.92,"839 Gallagher Flat, North Crystal, AK 75700",Delivered,23-12-2024
ORD00280,CUST0003,26-12-2024,24265.85,"40023 Kristine Route, Vanessaport, NM 18739",Pending,14-05-2025
ORD00281,CUST0128,23-07-2024,50487.78,"530 Theresa Plain, Barbaraland, LA 68274",Delivered,09-11-2024
ORD00282,CUST0059,28-01-2025,8798.9,"22393 Love Oval, Coxberg, ME 61873",Delivered,12-06-2025
ORD00283,CUST0057,19-12-2024,33595.25,"USS Perez, FPO AA 17894",Shipped,10-06-2025
ORD00284,CUST0065,21-11-2024,12333.21,"USS Gonzalez, FPO AE 62081",Shipped,16-05-2025
ORD00285,CUST0025,08-08-2024,29918.83,"PSC 7080, Box 4022, APO AP 16314",Pending,08-10-2024
ORD00286,CUST0080,11-03-2025,19673.39,"9962 Raven Stravenue, Davisstad, KY 80603",Cancelled,12-04-2025
ORD00287,CUST0009,02-01-2025,44524.97,"125 Johnson Isle, Smithview, AK 35219",Delivered,01-06-2025
ORD00288,CUST0034,07-06-2025,10625.27,"190 Katherine Loop, Port Tracytown, PA 29478",Pending,14-06-2025
ORD00289,CUST0076,01-12-2024,4613.88,"2655 Johnny Extension, Brendanburgh, HI 19369",Delivered,18-05-2025
ORD00290,CUST0107,05-03-2025,16267.74,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Shipped,04-05-2025
ORD00291,CUST0052,23-04-2025,45591.39,"353 Watson Fields, Danielbury, MT 50463",Shipped,28-04-2025
ORD00292,CUST0139,17-04-2025,41330.02,"99904 Lisa Overpass, Timothyside, IN 42449",Delivered,19-04-2025
ORD00293,CUST0136,12-01-2025,61014.3,"32208 Singh Passage, South Anthonyton, UT 59106",Delivered,29-05-2025
ORD00294,CUST0043,02-10-2024,20015.72,"7797 Patterson Motorway Apt. 391, Martinezfurt, NE 82801",Delivered,23-10-2024
ORD00295,CUST0124,29-03-2025,46482.42,"087 Rice Square Suite 350, Wiseview, MN 97899",Delivered,16-04-2025
ORD00296,CUST0087,26-02-2025,20861.16,"7240 Dunn Junction Apt. 327, Port Margaretland, CO 45789",Pending,21-03-2025
ORD00297,CUST0120,18-12-2024,21083.48,"4976 Bradley Centers, New Russellhaven, OR 66564",Pending,18-04-2025
ORD00298,CUST0037,01-04-2025,14151.69,"7772 Fernando Valleys, West Dianeville, VA 88934",Shipped,22-04-2025
ORD00299,CUST0102,01-04-2025,18230.67,"839 Gallagher Flat, North Crystal, AK 75700",Delivered,06-05-2025
ORD00300,CUST0024,28-05-2025,40487.09,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Cancelled,08-06-2025
ORD00301,CUST0004,16-12-2024,85802.96,"PSC 0867, Box 7437, APO AA 66424",Delivered,22-06-2025
ORD00302,CUST0138,04-03-2025,46032.32,"Unit 6862 Box 4942, DPO AP 75085",Pending,20-06-2025
ORD00303,CUST0117,22-11-2024,20905.1,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,29-01-2025
ORD00304,CUST0068,14-01-2025,16175.01,"04606 Wilcox Brooks, Richardmouth, KS 27895",Cancelled,05-02-2025
ORD00305,CUST0096,11-07-2024,1326.22,"957 Adams Radial Suite 894, East Jennifer, CT 50295",Pending,28-12-2024
ORD00306,CUST0060,15-08-2024,7048.02,"8218 Johnson Land Suite 460, Steventon, WY 01199",Cancelled,20-01-2025
ORD00307,CUST0007,12-05-2025,23750.96,"PSC 7524, Box 0487, APO AP 43907",Delivered,16-06-2025
ORD00308,CUST0057,05-05-2025,7753.38,"USS Perez, FPO AA 17894",Pending,30-05-2025
ORD00309,CUST0119,08-10-2024,13911.09,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Delivered,17-10-2024
ORD00310,CUST0105,05-05-2025,4422.06,"467 Floyd Center Apt. 365, North Amberfurt, MI 25792",Pending,16-06-2025
ORD00311,CUST0036,15-03-2025,7152.7,"46988 Erin Glen, Williamshire, WY 87033",Pending,25-05-2025
ORD00312,CUST0010,29-06-2024,42587.94,"840 Charles Mission Suite 798, Port Evelyn, VT 92913",Delivered,22-12-2024
ORD00313,CUST0127,22-10-2024,24461.52,"2296 Miller Point, Littleside, MI 45162",Pending,14-05-2025
ORD00314,CUST0025,16-01-2025,37755.09,"PSC 7080, Box 4022, APO AP 16314",Shipped,16-04-2025
ORD00315,CUST0138,11-07-2024,1556.72,"Unit 6862 Box 4942, DPO AP 75085",Shipped,07-10-2024
ORD00316,CUST0100,02-10-2024,18008.24,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Cancelled,19-05-2025
ORD00317,CUST0095,08-05-2025,9354.97,"813 Matthew Forge, Lake Josephport, TN 23892",Cancelled,04-06-2025
ORD00318,CUST0040,01-02-2025,28166.85,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Cancelled,15-04-2025
ORD00319,CUST0026,30-08-2024,24725.68,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Cancelled,22-03-2025
ORD00320,CUST0105,03-03-2025,20647.57,"467 Floyd Center Apt. 365, North Amberfurt, MI 25792",Delivered,18-05-2025
ORD00321,CUST0009,30-07-2024,48914.52,"125 Johnson Isle, Smithview, AK 35219",Delivered,14-08-2024
ORD00322,CUST0056,11-11-2024,29751.34,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Cancelled,26-05-2025
ORD00323,CUST0114,27-03-2025,22052.77,"09944 Jasmine Ranch, Alexanderland, WA 94550",Shipped,01-06-2025
ORD00324,CUST0093,08-04-2025,29534.87,"8712 Hannah Springs Suite 620, Benjaminport, NE 88927",Pending,19-04-2025
ORD00325,CUST0095,16-02-2025,37506.07,"813 Matthew Forge, Lake Josephport, TN 23892",Delivered,02-04-2025
ORD00326,CUST0016,03-03-2025,39912.81,"848 Frederick Points, New Becky, ME 29267",Cancelled,03-04-2025
ORD00327,CUST0071,16-11-2024,17241.09,"2470 James Shoal Suite 436, Wongchester, SD 55950",Shipped,12-05-2025
ORD00328,CUST0032,20-04-2025,1734.76,"134 Brown Locks, Port Frederick, LA 48609",Cancelled,10-05-2025
ORD00329,CUST0024,31-07-2024,26203.35,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Shipped,10-03-2025
ORD00330,CUST0006,11-05-2025,8586.86,"9253 Samantha Cape Suite 696, Schneidershire, NJ 67499",Pending,27-05-2025
ORD00331,CUST0086,19-03-2025,13457.24,"1257 Amber Mission Suite 764, Santosville, VT 86879",Shipped,31-05-2025
ORD00332,CUST0033,17-07-2024,13968.84,"085 Sheila Fork, Jenniferberg, PA 03137",Shipped,21-11-2024
ORD00333,CUST0018,26-05-2025,703.48,"783 Proctor Spurs, Adamborough, NM 84309",Shipped,30-05-2025
ORD00334,CUST0056,08-01-2025,27332.96,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Shipped,04-04-2025
ORD00335,CUST0085,01-12-2024,2000.11,"962 Hawkins Summit Suite 417, Lake Erinstad, AK 00686",Shipped,03-12-2024
ORD00336,CUST0001,27-01-2025,2366.52,"8974 Underwood Mission Apt. 062, Lake Jenniferland, NJ 05928",Delivered,16-05-2025
ORD00337,CUST0038,16-08-2024,55181.03,"USCGC Knight, FPO AP 65513",Shipped,24-06-2025
ORD00338,CUST0139,28-12-2024,34674.8,"99904 Lisa Overpass, Timothyside, IN 42449",Delivered,13-05-2025
ORD00339,CUST0045,14-01-2025,33259.23,"47504 Martinez Locks Suite 175, Michaelberg, AZ 49693",Pending,23-05-2025
ORD00340,CUST0007,22-06-2025,21851.74,"PSC 7524, Box 0487, APO AP 43907",Shipped,24-06-2025
ORD00341,CUST0004,30-04-2025,40526.1,"PSC 0867, Box 7437, APO AA 66424",Delivered,04-05-2025
ORD00342,CUST0061,06-12-2024,13640.02,"PSC 1073, Box 2470, APO AP 25162",Delivered,11-12-2024
ORD00343,CUST0005,21-01-2025,43955.11,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Shipped,19-06-2025
ORD00344,CUST0068,09-06-2025,10676.46,"04606 Wilcox Brooks, Richardmouth, KS 27895",Pending,24-06-2025
ORD00345,CUST0033,21-05-2025,345.38,"085 Sheila Fork, Jenniferberg, PA 03137",Cancelled,28-05-2025
ORD00346,CUST0135,22-08-2024,19823.97,"535 Valdez Loaf Suite 317, Port Robertview, ID 71973",Pending,25-08-2024
ORD00347,CUST0017,18-07-2024,4566.73,"26755 George Corner Apt. 076, Ritaside, DC 31691",Cancelled,18-08-2024
ORD00348,CUST0115,22-05-2025,778.36,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Delivered,19-06-2025
ORD00349,CUST0132,12-01-2025,26191.78,"17701 Lee Village, South Benjamin, CT 34286",Pending,28-03-2025
ORD00350,CUST0116,12-11-2024,69908.11,"PSC 2572, Box 6881, APO AP 12909",Shipped,27-01-2025
ORD00351,CUST0012,21-06-2025,4597.08,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Delivered,22-06-2025
ORD00352,CUST0118,13-04-2025,27277.45,"48562 Strickland Fords Suite 280, North Ryanhaven, WA 46142",Pending,12-06-2025
ORD00353,CUST0016,12-11-2024,28542.37,"848 Frederick Points, New Becky, ME 29267",Cancelled,27-01-2025
ORD00354,CUST0103,07-05-2025,30057.8,"56330 Gregory Locks Suite 739, Jessicaton, NV 89762",Cancelled,11-06-2025
ORD00355,CUST0028,04-01-2025,11002.68,"6792 Derek Locks, Lake Anthony, NV 08046",Cancelled,21-01-2025
ORD00356,CUST0114,10-07-2024,17863.07,"09944 Jasmine Ranch, Alexanderland, WA 94550",Pending,10-02-2025
ORD00357,CUST0021,05-09-2024,39805.76,"91232 Kara Locks, Josephchester, MS 92302",Delivered,19-03-2025
ORD00358,CUST0038,04-09-2024,18094.62,"USCGC Knight, FPO AP 65513",Pending,08-02-2025
ORD00359,CUST0033,04-06-2025,31961.4,"085 Sheila Fork, Jenniferberg, PA 03137",Delivered,20-06-2025
ORD00360,CUST0150,24-09-2024,48493.43,"02912 Garcia Run Apt. 754, Lake Jason, WV 89270",Delivered,24-05-2025
ORD00361,CUST0098,03-09-2024,47640.88,"63028 Boyer Mountain, New Justinchester, DE 02669",Delivered,19-01-2025
ORD00362,CUST0117,01-12-2024,46381.22,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Cancelled,07-06-2025
ORD00363,CUST0026,21-05-2025,37500.27,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Pending,08-06-2025
ORD00364,CUST0142,30-10-2024,9459.56,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Shipped,24-05-2025
ORD00365,CUST0111,19-02-2025,6193.6,"578 Sarah Place, Port Zachary, DE 86736",Cancelled,20-02-2025
ORD00366,CUST0059,21-01-2025,55530.62,"22393 Love Oval, Coxberg, ME 61873",Cancelled,22-05-2025
ORD00367,CUST0087,27-06-2024,57871.02,"7240 Dunn Junction Apt. 327, Port Margaretland, CO 45789",Cancelled,10-06-2025
ORD00368,CUST0103,30-10-2024,47061.26,"56330 Gregory Locks Suite 739, Jessicaton, NV 89762",Cancelled,11-01-2025
ORD00369,CUST0025,29-10-2024,43334.67,"PSC 7080, Box 4022, APO AP 16314",Delivered,02-11-2024
ORD00370,CUST0110,20-05-2025,11744.78,"474 Antonio Trafficway, North Henry, WI 97039",Delivered,28-05-2025
ORD00371,CUST0066,11-01-2025,34936.63,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Delivered,06-03-2025
ORD00372,CUST0040,09-05-2025,47839.45,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Cancelled,14-05-2025
ORD00373,CUST0018,11-01-2025,13206.54,"783 Proctor Spurs, Adamborough, NM 84309",Pending,19-06-2025
ORD00374,CUST0022,29-06-2024,30135.83,"19507 Elizabeth Trafficway, New Shane, MS 90914",Pending,16-11-2024
ORD00375,CUST0111,17-12-2024,34831.92,"578 Sarah Place, Port Zachary, DE 86736",Pending,28-02-2025
ORD00376,CUST0096,31-05-2025,6822.57,"957 Adams Radial Suite 894, East Jennifer, CT 50295",Shipped,17-06-2025
ORD00377,CUST0143,08-01-2025,26508.76,"982 Chase Lights, New Nathanland, MN 34432",Pending,11-06-2025
ORD00378,CUST0144,11-09-2024,39011.49,"577 Cody Loop, North Wendy, ID 28886",Delivered,20-06-2025
ORD00379,CUST0032,22-06-2025,49063.09,"134 Brown Locks, Port Frederick, LA 48609",Cancelled,22-06-2025
ORD00380,CUST0091,16-03-2025,4839.39,"817 Monroe Forges Suite 653, East Cherylborough, TN 00884",Cancelled,26-04-2025
ORD00381,CUST0014,14-11-2024,43179.5,"29116 Chen Lane, East Briannaburgh, NM 35111",Delivered,11-12-2024
ORD00382,CUST0080,02-10-2024,40396.05,"9962 Raven Stravenue, Davisstad, KY 80603",Delivered,10-02-2025
ORD00383,CUST0027,06-06-2025,63193.83,"44836 Tamara Stream, Lisamouth, AR 09785",Shipped,09-06-2025
ORD00384,CUST0040,20-11-2024,53064.36,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Cancelled,14-01-2025
ORD00385,CUST0058,30-12-2024,1613.13,"2818 Gordon Locks, East Haley, ME 84438",Pending,20-06-2025
ORD00386,CUST0090,15-06-2025,44218.4,"99766 Gerald Vista, Mckinneystad, WV 91615",Delivered,15-06-2025
ORD00387,CUST0030,05-11-2024,19078.07,"USCGC Mcintosh, FPO AA 10459",Delivered,14-03-2025
ORD00388,CUST0147,16-05-2025,28792.1,"61857 Brown Lane Suite 975, West Richard, NE 73998",Shipped,09-06-2025
ORD00389,CUST0110,04-07-2024,44051.71,"474 Antonio Trafficway, North Henry, WI 97039",Pending,02-04-2025
ORD00390,CUST0069,15-06-2025,21885.11,"258 Michael Roads, Maxwellberg, AK 76357",Pending,24-06-2025
ORD00391,CUST0047,11-08-2024,22227.05,"PSC 1453, Box 5727, APO AP 83591",Delivered,17-01-2025
ORD00392,CUST0080,03-07-2024,7861.46,"9962 Raven Stravenue, Davisstad, KY 80603",Delivered,26-03-2025
ORD00393,CUST0090,12-01-2025,21847.15,"99766 Gerald Vista, Mckinneystad, WV 91615",Pending,17-02-2025
ORD00394,CUST0047,24-12-2024,16319.55,"PSC 1453, Box 5727, APO AP 83591",Shipped,03-04-2025
ORD00395,CUST0145,22-07-2024,11965.24,"144 Ortiz Squares, Brandonfort, OH 10167",Cancelled,22-03-2025
ORD00396,CUST0018,12-12-2024,50210.08,"783 Proctor Spurs, Adamborough, NM 84309",Shipped,25-02-2025
ORD00397,CUST0008,18-01-2025,19113.03,"190 Thomas Junction, North Jeffreymouth, KY 96998",Pending,31-01-2025
ORD00398,CUST0136,10-04-2025,3459.82,"32208 Singh Passage, South Anthonyton, UT 59106",Shipped,27-04-2025
ORD00399,CUST0097,23-10-2024,3459.82,"612 Estrada Heights Apt. 548, Michaelfort, ID 06438",Cancelled,06-02-2025
ORD00400,CUST0117,04-09-2024,10676.46,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,27-03-2025
ORD00401,CUST0041,12-10-2024,26461.68,"78498 Hernandez Stream Suite 205, Sandersmouth, IL 82609",Delivered,17-05-2025
ORD00402,CUST0080,23-10-2024,13151.58,"9962 Raven Stravenue, Davisstad, KY 80603",Delivered,01-11-2024
ORD00403,CUST0146,09-09-2024,6101.47,"090 Campbell Ramp, Hillbury, OH 93809",Pending,03-06-2025
ORD00404,CUST0014,22-04-2025,17999.84,"29116 Chen Lane, East Briannaburgh, NM 35111",Shipped,17-05-2025
ORD00405,CUST0041,04-03-2025,24126.39,"78498 Hernandez Stream Suite 205, Sandersmouth, IL 82609",Pending,15-04-2025
ORD00406,CUST0021,11-06-2025,33420.36,"91232 Kara Locks, Josephchester, MS 92302",Delivered,12-06-2025
ORD00407,CUST0114,18-01-2025,66607.44,"09944 Jasmine Ranch, Alexanderland, WA 94550",Cancelled,05-05-2025
ORD00408,CUST0125,23-10-2024,17962.75,"00001 Jessica Unions Apt. 142, New Eileen, AL 36476",Cancelled,19-11-2024
ORD00409,CUST0107,06-07-2024,32402.8,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Delivered,18-06-2025
ORD00410,CUST0056,02-05-2025,20863.81,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Pending,03-06-2025
ORD00411,CUST0089,29-01-2025,53572.27,"778 Julie Square Apt. 351, Seanton, OK 88371",Cancelled,04-06-2025
ORD00412,CUST0029,05-07-2024,19895.82,"462 Jones Flat, Jesseville, SC 29508",Delivered,22-05-2025
ORD00413,CUST0125,29-05-2025,55191.34,"00001 Jessica Unions Apt. 142, New Eileen, AL 36476",Delivered,02-06-2025
ORD00414,CUST0012,17-10-2024,9007.38,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Shipped,07-04-2025
ORD00415,CUST0102,09-06-2025,26424.73,"839 Gallagher Flat, North Crystal, AK 75700",Pending,22-06-2025
ORD00416,CUST0002,17-02-2025,55648.52,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Shipped,26-05-2025
ORD00417,CUST0078,23-04-2025,71920.75,"907 Susan Drive, Avilaborough, ME 21696",Shipped,07-06-2025
ORD00418,CUST0036,03-05-2025,19250.88,"46988 Erin Glen, Williamshire, WY 87033",Delivered,08-05-2025
ORD00419,CUST0075,01-09-2024,12050.28,"9755 Bell Drives, South Daniel, MO 78179",Delivered,19-02-2025
ORD00420,CUST0031,13-08-2024,32023.53,"185 Jacqueline Port Apt. 258, North Joshuahaven, KY 79759",Pending,11-12-2024
ORD00421,CUST0128,21-04-2025,52950.28,"530 Theresa Plain, Barbaraland, LA 68274",Cancelled,08-05-2025
ORD00422,CUST0045,19-09-2024,26011.88,"47504 Martinez Locks Suite 175, Michaelberg, AZ 49693",Shipped,25-09-2024
ORD00423,CUST0098,04-08-2024,14029.14,"63028 Boyer Mountain, New Justinchester, DE 02669",Shipped,17-04-2025
